7.5389599354123327,6.8920319436115101,0
-9.118534338044622,-9.6182745609102902,1
6.0184131524473052,1.2251116034021301,0
-12.077311475599093,8.4992744026808573,0
8.0421274824540347,6.0911194858328699,0
-6.8444809511545124,3.0903002319960429,0
9.6029945536057681,1.8565656718985437,0
8.2898813410203189,4.569422691778648,0
8.2439787116678929,6.5845996675692433,0
-16.01839926681448,-10.997720941404541,1
13.714600149477647,-12.527671459635613,1
-3.7078082683855467,4.3958543063943551,0
7.7443829438596588,3.2934509512414856,0
11.518615808239542,6.7632485624780578,0
-7.6007091079960922,5.9491881846997998,0
-14.247691772990363,-10.371275023029014,1
21.952062296640428,-14.897781863894164,1
-7.0234579637887897,4.2673200665144755,0
-6.6691917368468552,-14.027416560636862,1
12.546058757477713,-17.973030386021577,1
9.9005161447922916,4.1475534019247888,0
10.895656688385916,-17.175173101475679,1
9.7704150100558813,7.0010980368547138,0
-16.327504182157,-12.681672522415912,1
-7.7423923004050188,6.5118207692292955,0
14.558453146303819,-11.892936352213738,1
5.6173332853715152,2.0127842006461023,0
15.468044612817387,-13.847447148516714,1
5.7319246454636783,7.5947870907349468,0
-15.469028722810247,-10.114552846890515,1
10.556690327684137,3.2177514729065777,0
8.1459323010083402,-14.533086184408999,1
11.644646499566655,-11.571823350146353,1
8.2898813410203189,4.6894022998587488,0
-7.5222717796574692,1.9922012805555127,0
7.6960826775937896,4.7115188833703918,0
11.689991108934137,2.5339014110342859,0
13.494713409119559,-15.306489524891815,1
-17.628219632720242,-7.9084565485517579,1
16.379042792093308,-11.758272662844359,1
6.3172563197631106,-14.927263621237612,1
14.515229375460468,-12.016199497087911,1
-5.0063305890123608,2.6009529173308117,0
18.865343260538133,-11.207895770754515,1
6.2895768764037356,-11.170265559103823,1
12.387566747269016,3.3773015738420185,0
10.974843175509296,-14.687304405077413,1
-5.20272522816974,-17.871284041497571,1
-10.645210221813196,7.4159382282986428,0
10.372096641236258,-14.387355384877166,1
-12.811629545258978,-10.553040853482312,1
-10.367742441706794,-14.647137716815635,1
